code,name,type,typeName,address,phone,likeCount,mainMenu,price
8707,미각,1,한식,서울특별시 서초구 반포대로28길 8 (서초동),02-585-9095,2,설렁탕,6000
8709,탐라도야지,1,한식,서울특별시 서초구 서초대로50길 82 (서초동),02-521-3337,2,김치찌개/제육썸밥,6000
8709,탐라도야지,1,한식,서울특별시 서초구 서초대로50길 82 (서초동),02-521-3337,2,된장찌개,5000
8712,함흥식당,1,한식,서울특별시 서초구 마방로10길 54-2 (양재동),02-577-7900,3,김치찌개,6000
8712,함흥식당,1,한식,서울특별시 서초구 마방로10길 54-2 (양재동),02-577-7900,3,된장뚝배기,6000
8720,털보식당,1,한식,서울특별시 도봉구 도당로 148 (방학동),3492-7926,3,김치찌개,5000
8720,털보식당,1,한식,서울특별시 도봉구 도당로 148 (방학동),3492-7926,3,된장찌개,5000
8720,털보식당,1,한식,서울특별시 도봉구 도당로 148 (방학동),3492-7926,3,삼겹살,10000
8721,마시차이나,2,중식,서울특별시 노원구 동일로217길 58 (상계동),02-3392-1134,3,짜장면,4000
8721,마시차이나,2,중식,서울특별시 노원구 동일로217길 58 (상계동),02-3392-1134,3,짬뽕,5000
8724,마들김밥,1,한식,서울특별시 노원구 한글비석로 474 (상계동) 보람상가,02-933-9308,5,냉면,3000
8724,마들김밥,1,한식,서울특별시 노원구 한글비석로 474 (상계동) 보람상가,02-933-9308,5,돈가스,5000
8724,마들김밥,1,한식,서울특별시 노원구 한글비석로 474 (상계동) 보람상가,02-933-9308,5,김밥,1500
8728,공새미김밥,1,한식,서울특별시 광진구 뚝섬로58길 19 (자양동),455-8178,3,돈까스,5000
8728,공새미김밥,1,한식,서울특별시 광진구 뚝섬로58길 19 (자양동),455-8178,3,라면,3000
8728,공새미김밥,1,한식,서울특별시 광진구 뚝섬로58길 19 (자양동),455-8178,3,김밥,2000
8730,토종집,1,한식,서울특별시 강북구 인수봉로19나길 32 (수유동 삼안빌라),981-3104,3,삼겹살,10000
8730,토종집,1,한식,서울특별시 강북구 인수봉로19나길 32 (수유동 삼안빌라),981-3104,3,옻닭(4인분),38000
8730,토종집,1,한식,서울특별시 강북구 인수봉로19나길 32 (수유동 삼안빌라),981-3104,3,황기백숙(4인분),38000
8732,지우정,1,한식,서울특별시 강북구 삼각산로 130 (수유동),900-9333,3,돼지한마리(200g),7000
8732,지우정,1,한식,서울특별시 강북구 삼각산로 130 (수유동),900-9333,3,한우등심(200g),15000
8732,지우정,1,한식,서울특별시 강북구 삼각산로 130 (수유동),900-9333,3,냉면,4000
8732,지우정,1,한식,서울특별시 강북구 삼각산로 130 (수유동),900-9333,3,삼겹살(200g),10000
8734,박가네생고기전문점,1,한식,서울특별시 강북구 덕릉로28길 63 (미아동),982-2929,2,된장찌개,5000
8734,박가네생고기전문점,1,한식,서울특별시 강북구 덕릉로28길 63 (미아동),982-2929,2,불고기(200g),12000
8734,박가네생고기전문점,1,한식,서울특별시 강북구 덕릉로28길 63 (미아동),982-2929,2,설렁탕,6000
8734,박가네생고기전문점,1,한식,서울특별시 강북구 덕릉로28길 63 (미아동),982-2929,2,돼지갈비(200g),10000
8785,모퉁이식당,1,한식,서울특별시 송파구 오금로59길 2 (거여동),443-1326,2,비빔밥,5000
8785,모퉁이식당,1,한식,서울특별시 송파구 오금로59길 2 (거여동),443-1326,2,냉면,5000
8785,모퉁이식당,1,한식,서울특별시 송파구 오금로59길 2 (거여동),443-1326,2,갈비탕,6000
8786,웰빙 콩나물,1,한식,서울특별시 중랑구 망우로62길 33 (망우동),2209-6623,2,비빔밥,4000
8787,정가네 홍두깨 손칼국수,1,한식,서울특별시 중랑구 망우로62길 61 (망우동),02-491-8457,2,칼국수,3500
8794,고향김밥,1,한식,서울특별시 중랑구 겸재로 226-3 (면목동) 1층,02-492-0013,2,냉     면,4000
8794,고향김밥,1,한식,서울특별시 중랑구 겸재로 226-3 (면목동) 1층,02-492-0013,2,김치찌개,5000
8794,고향김밥,1,한식,서울특별시 중랑구 겸재로 226-3 (면목동) 1층,02-492-0013,2,깁     밥,2000
8796,명동분식,1,한식,서울특별시 중랑구 면목로37길 13 (면목동),02-437-0845,2,칼국수,4500
8796,명동분식,1,한식,서울특별시 중랑구 면목로37길 13 (면목동),02-437-0845,2,냉면,4500
8799,황금돼지갈비,1,한식,서울특별시 중랑구 면목로 404 (면목동),2207-3722,2,설렁탕,6000
8799,황금돼지갈비,1,한식,서울특별시 중랑구 면목로 404 (면목동),2207-3722,2,불고기,8000
8800,포도나무,1,한식,서울특별시 중랑구 용마산로 338 (면목동),493-3336,3,비빔밥,4000
8805,얼레리꼴레리,1,한식,서울특별시 중랑구 양원역로 61 (망우동),493-4612,2,돈가스,3000
8806,광양불고기,1,한식,서울특별시 중랑구 망우로71길 31 (망우동),02-492-1934,2,삼겹살 ,10000
8806,광양불고기,1,한식,서울특별시 중랑구 망우로71길 31 (망우동),02-492-1934,2,삼겹살 ,12000
8807,신 쿡(cook),1,한식,서울특별시 중랑천로10길 39,02-439-2012,2,돈가스,5500
8809,춘향고을,1,한식,서울특별시 송파구 올림픽로32길 5 (방이동),3431-1433,2,냉면,5000
8809,춘향고을,1,한식,서울특별시 송파구 올림픽로32길 5 (방이동),3431-1433,2,된장찌개,5000
8812,장수촌,1,한식,서울특별시 송파구 바람드리길 13 (풍납동),473-0609,2,삼계탕,10000
8817,최진사댁두부마을,1,한식,서울특별시 성북구 인촌로1길 89 (삼선동5가),926-7281,2,삼치구이,7000
8817,최진사댁두부마을,1,한식,서울특별시 성북구 인촌로1길 89 (삼선동5가),926-7281,2,고등어구이,7000
8818,돈스우스,1,한식,서울특별시 양천구 월정로 157 (신월동),2608-5015,3,제주생오겹살(200g),9000
8818,돈스우스,1,한식,서울특별시 양천구 월정로 157 (신월동),2608-5015,3,삼겹살생고기(200g),7000
8818,돈스우스,1,한식,서울특별시 양천구 월정로 157 (신월동),2608-5015,3,쇠고기 스페셜모듬(450g),23000
8821,고시칼국수,1,한식,서울특별시 관악구 신림로18가길 42 (신림동),070-7803-0001,2,잔치국수,4000
8821,고시칼국수,1,한식,서울특별시 관악구 신림로18가길 42 (신림동),070-7803-0001,2,칼국수,4000
8821,고시칼국수,1,한식,서울특별시 관악구 신림로18가길 42 (신림동),070-7803-0001,2,냉면,5000
8825,어메칼국수,1,한식,서울특별시 관악구 관악로154-6 2층,874-9878,2,바지락칼국수,6000
8832,옛날막고기집,1,한식,서울특별시 용산구 한강대로 125-2 (한강로2가),794-1488,2,막고기,8000
8832,옛날막고기집,1,한식,서울특별시 용산구 한강대로 125-2 (한강로2가),794-1488,2,된장찌개,6000
8832,옛날막고기집,1,한식,서울특별시 용산구 한강대로 125-2 (한강로2가),794-1488,2,김치찌개,5000
8836,백곰집,1,한식,서울특별시 강북구 삼양로 663 1층(우이동),02-900-5130,2,한우해장국,6000
8836,백곰집,1,한식,서울특별시 강북구 삼양로 663 1층(우이동),02-900-5130,2,부대찌개,6000
8842,트윈쿡,1,한식,서울특별시 강남구 영동대로 513 지하1층 M112호,02-6002-3225,2,된장찌개,7000
8842,트윈쿡,1,한식,서울특별시 강남구 영동대로 513 지하1층 M112호,02-6002-3225,2,김치찌개,7000
8842,트윈쿡,1,한식,서울특별시 강남구 영동대로 513 지하1층 M112호,02-6002-3225,2,비빔밥,7000
8847,콩각시,1,한식,서울특별시 서대문구 연세로7안길 5 (창천동),02-325-2775,2,콩나물밥,3500
8847,콩각시,1,한식,서울특별시 서대문구 연세로7안길 5 (창천동),02-325-2775,2,콩나물라면,3000
8847,콩각시,1,한식,서울특별시 서대문구 연세로7안길 5 (창천동),02-325-2775,2,콩나물국밥,4500
8850,명동손칼국수,1,한식,서울특별시 양천구 목동중앙북로6길 4 (목동),2644-3999,2,칼국수,2900
8850,명동손칼국수,1,한식,서울특별시 양천구 목동중앙북로6길 4 (목동),2644-3999,2,칼제비수제비,3500
8851,할범탕수육,1,한식,서울특별시 양천구 목동중앙북로 15 (목동),2652-0883,3,탕수육,2000
8851,할범탕수육,1,한식,서울특별시 양천구 목동중앙북로 15 (목동),2652-0883,3,떡볶이 ,2000
8851,할범탕수육,1,한식,서울특별시 양천구 목동중앙북로 15 (목동),2652-0883,3,국수,1000
8852,명가손칼국수,1,한식,서울특별시 강동구 풍성로54길 44 (성내동),02-547-4495,2,물냉면,4000
8852,명가손칼국수,1,한식,서울특별시 강동구 풍성로54길 44 (성내동),02-547-4495,2,칼국수,3000
8860,함흥냉면 명가,1,한식,서울특별시 강서구 화곡로50길 22 (화곡동),02-2691-2230,2,비빔냉면,3500
8860,함흥냉면 명가,1,한식,서울특별시 강서구 화곡로50길 22 (화곡동),02-2691-2230,2,물냉면,3000
8861,꾸워,1,한식,서울특별시 은평구 은평로 34 (신사동),02-374-3004,2,삼겹살,12000
8861,꾸워,1,한식,서울특별시 은평구 은평로 34 (신사동),02-374-3004,2,왕갈비,7900
8861,꾸워,1,한식,서울특별시 은평구 은평로 34 (신사동),02-374-3004,2,삼겹살,7900
8861,꾸워,1,한식,서울특별시 은평구 은평로 34 (신사동),02-374-3004,2,왕갈비,12000
8865,원조정가네매운갈비찜,1,한식,서울특별시 관악구 남부순환로216길 8 (봉천동),883-0250,2,설렁탕,7000
8865,원조정가네매운갈비찜,1,한식,서울특별시 관악구 남부순환로216길 8 (봉천동),883-0250,2,매운갈비찜,11000
8866,김밥분식,1,한식,서울특별시 관악구 관악로24길 47-1 (봉천동),889-5230,2,김밥,1000
8866,김밥분식,1,한식,서울특별시 관악구 관악로24길 47-1 (봉천동),889-5230,2,라면,2000
8889,삼미식당,1,한식,서울특별시 영등포구 영등포로5길 14-2 (양평동2가),02-2068-8428,2,된장찌개,5000
8889,삼미식당,1,한식,서울특별시 영등포구 영등포로5길 14-2 (양평동2가),02-2068-8428,2,김치찌개,5000
8889,삼미식당,1,한식,서울특별시 영등포구 영등포로5길 14-2 (양평동2가),02-2068-8428,2,삼겹살,11000
8890,서울초밥,3,경양식일식,서울특별시 영등포구 선유로 250 (양평동4가),02-815-5551,2,찌라시초밤,12000
8893,두메산골,1,한식,서울특별시 성북구 보문로36길 16 (삼선동4가),02) 921-3455,2,묵은지꽁치찌개,6000
8893,두메산골,1,한식,서울특별시 성북구 보문로36길 16 (삼선동4가),02) 921-3455,2,감자보리밥,6000
8893,두메산골,1,한식,서울특별시 성북구 보문로36길 16 (삼선동4가),02) 921-3455,2,감자옹심이칼국수,7000
8894,유미식당,1,한식,서울특별시 영등포구 시흥대로 611 (대림동),02-844-7953,2,김치찌개,6000
8894,유미식당,1,한식,서울특별시 영등포구 시흥대로 611 (대림동),02-844-7953,2,된장찌개,6000
8896,짜우리아,2,중식,서울특별시 영등포구 영신로 34 (영등포동),02-833-8802,2,짬뽕,5000
8896,짜우리아,2,중식,서울특별시 영등포구 영신로 34 (영등포동),02-833-8802,2,짜장,4000
8903,옛날칼국수,1,한식,서울특별시 강서구 강서로18길 8-14 (화곡동),0,2,비빔국수,4500
8903,옛날칼국수,1,한식,서울특별시 강서구 강서로18길 8-14 (화곡동),0,2,칼국수,3500
8903,옛날칼국수,1,한식,서울특별시 강서구 강서로18길 8-14 (화곡동),0,2,보리비빔밥,4500
8905,북경,2,중식,서울특별시 광진구 화양동 3-30 (능동로 135),469-6347,2,탕수육,9000
8905,북경,2,중식,서울특별시 광진구 화양동 3-30 (능동로 135),469-6347,2,자장면,3500
8905,북경,2,중식,서울특별시 광진구 화양동 3-30 (능동로 135),469-6347,2,짭뽕,4000
8906,옥문,2,중식,서울특별시 광진구 광나루로56길 63 (구의동),446-8764,2,자장면,4500
8906,옥문,2,중식,서울특별시 광진구 광나루로56길 63 (구의동),446-8764,2,탕수육,17000
8906,옥문,2,중식,서울특별시 광진구 광나루로56길 63 (구의동),446-8764,2,짱뽕,5000
8908,기덕이네생고기집,1,한식,서울특별시 광진구 뚝섬로58길 26 (자양동),444-8597,2,삽겹살,10000
8910,홍천화로숯불갈비,1,한식,서울특별시 광진구 천호대로110길 27 (능동),454-9285,2,된장찌개,5000
8910,홍천화로숯불갈비,1,한식,서울특별시 광진구 천호대로110길 27 (능동),454-9285,2,갈비탕,7000
8910,홍천화로숯불갈비,1,한식,서울특별시 광진구 천호대로110길 27 (능동),454-9285,2,냉면,5000
8911,성원식당,1,한식,서울특별시 광진구 천호대로 666 (구의동),453-5939,2,냉면,5000
8913,소야지,1,한식,서울특별시 광진구 능동로36길 24 (능동),446-7645,2,삼겹살,10000
8916,고향집,1,한식,서울특별시 마포구 포은로8길 28 (망원동),322-8762,2,칼국수,2500
8916,고향집,1,한식,서울특별시 마포구 포은로8길 28 (망원동),322-8762,2,콩나물비빔밥,3500
8922,새마을,1,한식,서울특별시 마포구 동교로9길 51 (망원동),0,2,삼겹살,5600
8922,새마을,1,한식,서울특별시 마포구 동교로9길 51 (망원동),0,2,닭계장 ,4000
8922,새마을,1,한식,서울특별시 마포구 동교로9길 51 (망원동),0,2,막국수,4000
8925,효성마루,1,한식,서울특별시 마포구 마포대로7길 15 (공덕동),716-3683,2,청국장 ,6000
8925,효성마루,1,한식,서울특별시 마포구 마포대로7길 15 (공덕동),716-3683,2,된장찌개,5000
8925,효성마루,1,한식,서울특별시 마포구 마포대로7길 15 (공덕동),716-3683,2,김치찌개,5000
8930,착한메밀,1,한식,서울특별시 노원구 상계로 111 (상계동),02-936-2819,2,옹심이칼국수,3900
8933,아마자께,1,한식,서울특별시 동대문구 천장산로7길 16 (이문동),0,2,냉면,5000
8933,아마자께,1,한식,서울특별시 동대문구 천장산로7길 16 (이문동),0,2,김치볶음밥,5500
8950,용갈비,1,한식,서울특별시 구로동로 96-4 (구로동),02-869-2442,2,삼겹살(국200g),10000
8950,용갈비,1,한식,서울특별시 구로동로 96-4 (구로동),02-869-2442,2,돼지갈비(국200g),10000
8950,용갈비,1,한식,서울특별시 구로동로 96-4 (구로동),02-869-2442,2,냉면(물),4000
8954,진부령황태해장국,1,한식,서울특별시 용산구 대사관로24길 15 (한남동),790-9950,2,된장찌개,5000
8954,진부령황태해장국,1,한식,서울특별시 용산구 대사관로24길 15 (한남동),790-9950,2,황태해장국,5000
8954,진부령황태해장국,1,한식,서울특별시 용산구 대사관로24길 15 (한남동),790-9950,2,제육볶음,6000
8955,토속칼국수,1,한식,서울특별시 강동구 양재대로113길 8 (길동),02-472-2293,2,들깨수제비,4500
8955,토속칼국수,1,한식,서울특별시 강동구 양재대로113길 8 (길동),02-472-2293,2,콩국수,5500
8963,강남김밥,4,기타외식업(다방패스트푸드등),서울특별시 강남구 도곡로 441 (대치동) 1층 4호,02-562-9335,2,해물순두부,6500
8963,강남김밥,4,기타외식업(다방패스트푸드등),서울특별시 강남구 도곡로 441 (대치동) 1층 4호,02-562-9335,2,우동,5500
8963,강남김밥,4,기타외식업(다방패스트푸드등),서울특별시 강남구 도곡로 441 (대치동) 1층 4호,02-562-9335,2,야채김밥,3500
8964,숙아채콩나물국밥역삼1호점,1,한식,서울특별시 강남구 도곡로7길 25 지상1층 (역삼동),02-554-7490,2,녹두전,7000
8964,숙아채콩나물국밥역삼1호점,1,한식,서울특별시 강남구 도곡로7길 25 지상1층 (역삼동),02-554-7490,2,콩나물국밥,5000
8964,숙아채콩나물국밥역삼1호점,1,한식,서울특별시 강남구 도곡로7길 25 지상1층 (역삼동),02-554-7490,2,콩나물비빔밥,5000
8966,꾸어구어,1,한식,서울특별시 송파구 마천로 293 (마천동),449-9295,2,삼겹살(200g),5900
